house_id,device_id,gas_meter_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels
c6f4494c,31772668,49767719.0,42.21051343,-72.62056933,0,0
150b0427,30696803,49767791.0,42.21051343,-72.62056933,0,0
88db7254,20385215,54356203.0,42.21049564,-72.6205705,0,0
7703a1af,30350074,49767723.0,42.21051343,-72.62056933,0,0
161bf48e,83779641,90974754.0,42.21052232,-72.62056875,1411,2978
5a72bf1f,83779365,,42.2127148,-72.62009897,1478,3999
0b09317f,20868430,,42.2127148,-72.62009897,0,0
2e22d220,83771865,49747325.0,42.19703615,-72.60991485,1372,3823
05f5bd94,26878945,,42.1965354,-72.61042294,1372,3823
d385b933,83779402,,42.19614255,-72.6105054,0,0
5b6c728b,83779593,,42.20898884,-72.59634208,1492,29493
572a2550,57533229,,42.20867032,-72.60080056,1405,6395
e899cd40,31801879,,42.2069215,-72.5967563,1267,2431
e50f78c9,83779403,,42.20450439,-72.59536918,1366,5250
006be7d0,18198224,46224454.0,42.21509535,-72.63896825,1475,775
6778f983,18204893,40474233.0,42.21509535,-72.63896825,0,0
94a3d54c,18203852,35569294.0,42.21495495,-72.63923313,1367,1498
bea54f86,18203736,,42.21449434,-72.63970987,1234,1180
3001042b,18204909,92351604.0,42.2151776,-72.63872345,1479,881
a29f1f69,18204908,,42.2151776,-72.63872345,0,0
287e0479,18203847,94746085.0,42.21478536,-72.63895018,1282,1885
b8f90ccc,18204201,33466492.0,42.21418455,-72.63958736,1136,0
2a782aa0,84259936,,42.1913596,-72.6225822,1492,899
78299863,84259935,49746518.0,42.1913596,-72.6225822,0,0
64fd3073,84260015,54460257.0,42.19149019,-72.62306946,1422,669
af57e957,85116774,54458023.0,42.19149019,-72.62306946,0,0
dc62856b,84260016,54460207.0,42.19149019,-72.62306946,0,0
b0098713,84260014,,42.19149019,-72.62306946,0,0
693c1f62,84259886,56356003.0,42.1915904,-72.62331671,1461,916
2bc45214,84259889,56354085.0,42.1915904,-72.62331671,0,0
396c3f41,84259911,54460017.0,42.19158479,-72.62313731,1417,669
4c6e8d80,84259888,,42.19168125,-72.62282901,1429,1128
20460a5a,84259887,,42.19168125,-72.62282901,0,0
424fe828,20379620,49755754.0,42.20995546,-72.61758799,1256,2555
7f858af5,20379588,49755740.0,42.20995546,-72.61758799,0,0
af55268b,20376697,49755771.0,42.20995546,-72.61758799,0,0
1982c69f,20376722,33419461.0,42.20995546,-72.61758799,0,0
b9a3c2bb,20379587,49755747.0,42.20995546,-72.61758799,0,0
5d0a9b1b,20376709,40489070.0,42.20995546,-72.61758799,0,0
27697a91,20379585,90114187.0,42.20995546,-72.61758799,0,0
99ade931,31034098,56354772.0,42.21070925,-72.61714866,1486,1480
2cfcef9d,31043106,56356862.0,42.21070925,-72.61714866,0,0
9e3f8e88,31034103,49755244.0,42.21070925,-72.61714866,0,0
fbe1d415,31034097,54458156.0,42.21070925,-72.61714866,0,0
f88243cf,31034104,56354795.0,42.21070925,-72.61714866,0,0
fa8baee2,31049035,54458062.0,42.21028425,-72.61684625,1347,1956
1dfedeb2,20377072,46263611.0,42.21028425,-72.61684625,0,0
93ab83d1,31049036,,42.21028425,-72.61684625,0,0
e98ec9ed,20377698,49755759.0,42.21028425,-72.61684625,0,0
63b388b2,20377088,49755541.0,42.21028425,-72.61684625,0,0
a30b577d,20376056,35564596.0,42.21028425,-72.61684625,0,0
eec73984,20379582,,42.21028425,-72.61684625,0,0
ebff3be0,20379572,54363584.0,42.21028425,-72.61684625,0,0
4cf904e5,20377778,54356436.0,42.21028425,-72.61684625,0,0
8e4e0055,20379580,49755788.0,42.21028425,-72.61684625,0,0
224c301e,83770188,,42.2239259,-72.65247496,0,0
92ba8e0a,18195915,40472388.0,42.1968047,-72.6441594,1473,1321
3570a943,31802115,33419183.0,42.19758395,-72.64390803,1483,2238
55746983,31804031,40474274.0,42.1969577,-72.64391185,1470,1586
63b32cf7,31804069,92337577.0,42.1972281,-72.644514,1431,1321
a7bb89cd,18195907,56354830.0,42.1966443,-72.64444875,1469,1092
a8d0dd9a,20379089,40474654.0,42.19707515,-72.64366546,1469,1374
ca2ada95,31804032,92337559.0,42.1970759,-72.64494188,1360,1533
d833e910,83779453,56754523.0,42.1678609,-72.6412018,0,0
e3e71c02,83779469,35051602.0,42.19249202,-72.64821131,1382,1128
4960740a,11850803,35609046.0,42.2016808,-72.6110769,0,0
f64c0691,31802589,40487992.0,42.184138,-72.64429455,1220,0
b4bed0f1,20379009,,42.19825244,-72.62264398,1347,458
e4da02c2,20379768,90972278.0,42.19835529,-72.62283966,1386,388
d341f799,31044995,54356387.0,42.1983077,-72.6223259,1404,423
4ae32ff0,52303539,40489022.0,42.19823465,-72.6230013,1383,1110
cde98070,30727185,40489052.0,42.19823465,-72.6230013,0,0
490472dd,31801483,56364392.0,42.19814959,-72.62244831,1404,423
d1786e50,20868452,,42.18127195,-72.64842973,1303,1427
59da5348,20336864,,42.18127195,-72.64842973,0,0
08b5dbdb,83779374,,42.1678609,-72.6412018,0,0
e424420f,20377577,56356623.0,42.224283,-72.639498,1417,2484
05244a66,31803288,56354714.0,42.2243818,-72.6398744,1099,0
f1a951e1,56504318,92337611.0,42.223901,-72.63983541,1090,0
0e54166a,57528267,33466003.0,42.22390955,-72.6393174,1129,0
e8cf07d0,20377721,,42.19063435,-72.63346069,1305,0
1644eaaf,31801197,54458134.0,42.19060059,-72.63252189,1452,669
74dfda6e,20378402,34356153.0,42.19054385,-72.63234344,1427,758
adf29dae,20377715,35590923.0,42.19083075,-72.6331512,1353,1374
e4957924,20377725,35564257.0,42.19082136,-72.63305319,1470,1374
206fc261,20378416,35588194.0,42.1908248,-72.63240597,1490,1568
8d5d494f,20378400,90972031.0,42.1908248,-72.63240597,0,0
714da13c,31049942,,42.19080257,-72.63285718,1500,775
cb3fd216,31049946,,42.19080257,-72.63285718,0,0
393d524a,20378415,49763685.0,42.19055626,-72.63203605,1383,740
527dec4f,20377729,56354175.0,42.19076499,-72.63246515,1490,1568
08a3ce13,20377711,,42.19076499,-72.63246515,0,0
9d6ce68b,20377692,35612198.0,42.19084954,-72.63334721,1324,1198
e6eeb0ef,20377716,35582072.0,42.19084954,-72.63334721,0,0
5af74a69,20377735,40473929.0,42.19057399,-72.63223039,1427,758
11519091,20377722,,42.19059645,-72.63326245,1410,934
ef01c098,31801946,35563409.0,42.190878,-72.63277012,1500,775
e0875b35,31049945,56354539.0,42.19061833,-72.63271622,1461,705
7a73b682,18198227,,42.204205,-72.63164458,1308,987
d0b8154a,18204415,40474303.0,42.20422,-72.63173095,1221,0
0d4ab5b1,31744866,49762532.0,42.2040393,-72.63130765,1499,951
543128c9,31744867,,42.2040393,-72.63130765,0,0
5fd94ac9,18204361,90953452.0,42.20437083,-72.63162817,1505,758
bcf51284,18204333,,42.20438667,-72.63171933,1505,758
c420a7cd,18204414,54356261.0,42.204265,-72.63199005,1404,846
188c5f1e,83770112,,42.2075,-72.6231,0,0
a8960320,18203616,46263787.0,42.20426425,-72.6324806,1411,1251
0c0a2ab4,18203617,46300248.0,42.20426425,-72.6324806,0,0
54639448,18205020,49767779.0,42.20446583,-72.63217517,1500,634
c9fa63ad,18204398,,42.20425,-72.63190368,1221,0
6af182b2,18204417,,42.204235,-72.63181732,1221,0
bf4dadc2,18198221,,42.20443417,-72.63199283,1493,758
bb655c1e,18198220,35567501.0,42.2044025,-72.6318105,1505,758
b1814d3e,18204353,,42.20441833,-72.63190167,1493,758
faa93b62,18203865,97049278.0,42.20441833,-72.63190167,0,0
d8409fa6,56291306,90972146.0,42.204175,-72.63147184,1308,987
590521ab,18198240,92337904.0,42.20419,-72.63155821,1308,987
8d5712c1,20376664,46335330.0,42.1970139,-72.6290223,1324,863
b7457f54,31034029,46301200.0,42.1969562,-72.62969371,1153,0
7c9616ee,20376032,40488813.0,42.19687533,-72.62933207,1497,1251
a05c4b81,31809093,34356195.0,42.19659847,-72.62902823,1501,899
a7cb2ee0,20376661,54354539.0,42.19720966,-72.62835167,1486,863
171dfa48,20376679,46183719.0,42.19724929,-72.6279893,1311,1039
51df2b54,31804897,40474538.0,42.19658266,-72.62921218,1347,969
633b7d62,20376662,40474528.0,42.19722948,-72.62817048,1324,1233
badc33c3,31804898,40474659.0,42.19661428,-72.62884429,1505,828
346f3e6b,20378980,49755942.0,42.19708405,-72.62869627,1445,1233
9c5839f4,31806378,35562508.0,42.19683795,-72.62790497,1345,1145
3c44971f,18195611,46301177.0,42.19671616002726,-72.62965012,1078,0
13dc7036,31801049,35568110.0,42.1972691,-72.62780811,1351,1286
8c74f686,31045058,92334902.0,42.19603334,-72.63307405,1423,722
df3bfef9,31045133,35586387.0,42.19665215,-72.63277272,1246,1498
e47a465f,31045033,40488655.0,42.19599954,-72.63329566,1479,987
010ff900,31801084,54460510.0,42.1970719,-72.6331181,1342,1180
383a2074,31809069,49756262.0,42.1968513,-72.63266487,1270,1639
57afccb6,31045059,40487935.0,42.19626146,-72.6330809,1174,0
dc42814d,31804946,56354930.0,42.1971084,-72.63263193,1118,0
bfe60ee3,31045034,90974918.0,42.19609615,-72.63330357,1473,775
681e0ddd,31804933,56356537.0,42.19740635,-72.63255807,1208,1850
cd470535,20376982,49756094.0,42.19580641,-72.633279,1479,987
647d1e90,31809070,49768497.0,42.1968898,-72.63323232,1347,1374
e7914424,31045134,,42.19631525,-72.63298145,1174,0
46c222bc,28013040,56356786.0,42.19670425,-72.63337264,1399,1251
a0a862b8,83769745,,42.2118792,-72.61555022,1111,0
01af8d47,31804299,,42.21190756,-72.61522533,1111,0
ca3588ef,31804300,,42.21190756,-72.61522533,0,0
8649a856,31804297,,42.21191589,-72.61531133,1111,0
cc13a16a,55968300,,42.21191589,-72.61531133,0,0
743dd67f,52299268,90971769.0,42.211952,-72.615684,1100,0
80fba6d4,52300949,90974132.0,42.211952,-72.615684,0,0
0c2b39ed,11566817,35567400.0,42.2118895,-72.615039,0,0
9d1243b1,11566809,35569149.0,42.2118895,-72.615039,0,0
adcea696,11566813,40488470.0,42.2118895,-72.615039,0,0
1c85579d,31773048,,42.207709,-72.605741,1180,0
e75b4259,77133748,90008728.0,42.19864629,-72.60127341,1393,4158
a8363e53,28013055,,42.2014245,-72.62670061,1495,1163
9d2cd7a1,20376090,,42.20075642,-72.62614986,1499,969
d56a56d3,20376105,,42.20063667,-72.6261151,1515,722
912f07ec,31745287,49768081.0,42.20142505,-72.62612854,1462,669
07e5eeac,31804248,49769417.0,42.20111509,-72.62625603,1441,899
325ee85f,20376103,92337516.0,42.20087585,-72.62618575,1458,1022
655aec7b,20376104,49755841.0,42.20099527,-72.62622163,1452,1269
3b3c228c,20376763,92338248.0,42.19333325,-72.64110103,1477,1321
0f6618ff,29340722,35563203.0,42.19238045,-72.64154589,1263,1251
b5759538,20376652,56354924.0,42.192949,-72.641383,1343,2290
250a70f3,31048914,56356484.0,42.19318522,-72.64037546,1375,1269
c5a851df,31051299,33466611.0,42.19228214,-72.64134799,1263,1251
7c5c6dc0,31048915,90974838.0,42.19289875,-72.64086411,1133,0
a0fd0375,20379624,54354626.0,42.19249281,-72.6411392,1298,793
20a8271b,20379651,56356101.0,42.19272336,-72.6411508,1298,793
34ba4e58,20379654,54356189.0,42.19226251,-72.64112304,1199,0
b86ed6c7,20379644,49756167.0,42.1926098,-72.64155488,1340,1868
80a6f5cc,83779608,92337731.0,42.16484305,-72.65529904,1389,17618
a43028c0,18205025,,42.21396907,-72.63486635,1503,1779
f5836a10,18205028,,42.21372705,-72.63428889,1435,2854
c63db8a5,5827396,,42.21398717,-72.63489686,1503,1779
09336a41,31801173,54356300.0,42.19771186,-72.63432686,1502,1216
6a66e74f,31801172,,42.19766843,-72.63433043,1502,1216
15a03f60,20379700,46300288.0,42.19760512,-72.6354472,1520,828
4eceab53,20377632,34355761.0,42.19760294,-72.6355131,1520,828
3969a42f,20376810,92337798.0,42.19758352,-72.63623809,1323,0
2b689a22,20377023,92337799.0,42.197582,-72.636304,1323,0
b49b9a32,18204884,,42.19743374,-72.63472043,984,0
b50b8716,29619331,54354545.0,42.19742949,-72.63461529,984,0
caef9d81,20379655,46300219.0,42.19761165,-72.63524951,1491,1039
a8b99d5f,31042928,49756433.0,42.19743585,-72.63556165,1342,1110
54d2827a,31042929,49755502.0,42.19742815,-72.63577197,1494,1233
c2defe21,31802694,90974239.0,42.197292,-72.63516028,1473,1039
051f4ca1,31802695,40488000.0,42.197292,-72.63516028,0,0
a192b066,20379639,33400258.0,42.19760625,-72.63492007,1496,828
ef4b68cb,20379637,56356302.0,42.19760625,-72.63492007,0,0
a3b7ad12,31801843,92351729.0,42.1974003,-72.63455002,984,0
3cf62eb8,83769478,,42.19540405,-72.64063397,976,0
066dadd9,18195891,56354724.0,42.19456855,-72.6408006,1299,1057
bd59d254,20380929,,42.1951922,-72.64113305,976,0
6a71db11,31806043,46300126.0,42.19476285,-72.64076227,1285,987
9b46a731,20376624,,42.1943255,-72.64087428,1273,1039
d69f0bee,20380338,54460285.0,42.19443795,-72.64131967,1283,1286
35905594,20376807,,42.1952028,-72.64064954,899,0
4a809dea,30340809,40474555.0,42.1946869,-72.64123547,1367,1128
e2083feb,20376766,90972185.0,42.19375109,-72.64111227,1244,1603
826f57a4,18195562,,42.1949591,-72.6411749,934,0
2b59e0a4,31772645,,42.18551372,-72.63078362,0,0
a96c2e9e,83770482,,42.1844681,-72.63125812,0,0
98682d00,83779391,56809600.0,42.18615211,-72.63056643,1383,1374
f549612f,21378614,56754572.0,42.18590185,-72.6383793,0,0
230189b4,83770206,,42.16975305,-72.63488031,0,0
6de72d50,83769655,,42.17429925,-72.6409877,1407,2608
b504328d,52061791,49769474.0,42.21745764,-72.62683101,1411,793
677d05f9,31805977,,42.2166669,-72.62637687,1505,987
c68bb003,31773055,,42.2075,-72.6231,0,0
ed093596,31801403,,42.21803471,-72.62658777,1500,1163
91a775c0,52061780,40474847.0,42.21670575,-72.62595859,1478,846
685cae36,52061816,,42.21670575,-72.62595859,0,0
5cfea110,52061790,40474300.0,42.21670575,-72.62595859,0,0
9b736600,30727016,56355459.0,42.21664747,-72.62658602,1403,1269
486e9372,31805978,49768605.0,42.21672517,-72.62574944,1478,846
41299985,52061778,40474627.0,42.2169025,-72.62614376,1439,1057
941fd389,83771691,,42.1678609,-72.6412018,0,0
1eead0e0,84260252,,42.199568,-72.61607033,1472,1621
fd360cfc,85117235,54460011.0,42.199568,-72.61607033,0,0
a43e667f,85117233,54459946.0,42.199568,-72.61607033,0,0
3137f6b4,85117236,,42.199568,-72.61607033,0,0
4c32ea84,84260254,54459947.0,42.199568,-72.61607033,0,0
09ab43f1,84260170,46301526.0,42.199568,-72.61607033,0,0
91bcba19,84260164,54363587.0,42.199568,-72.61607033,0,0
18246a5c,84260253,54458047.0,42.199568,-72.61607033,0,0
c3d6ddb9,84260255,49767374.0,42.199568,-72.61607033,0,0
d4e60635,57062577,56364528.0,42.199382,-72.614999,0,0
a1a2aa7c,56763344,54443978.0,42.199382,-72.614999,0,0
1afef6ad,57087221,56355671.0,42.199382,-72.614999,0,0
676f4605,57062595,54363523.0,42.199382,-72.614999,0,0
fa1ae368,83770531,90974256.0,42.1997615,-72.61445925,1414,2202
8b1b6be2,83770493,,42.1997615,-72.61445925,0,0
87e4d337,83770492,,42.1997615,-72.61445925,0,0
8d813392,83770490,90974221.0,42.1997615,-72.61445925,0,0
e9951832,83770251,90972362.0,42.1997615,-72.61445925,0,0
79a2719e,83770533,,42.1997615,-72.61445925,0,0
34f3c511,83770491,54460494.0,42.1997615,-72.61445925,0,0
ba27871e,83770508,35549076.0,42.1997615,-72.61445925,0,0
177cf725,83770532,90974230.0,42.1997615,-72.61445925,0,0
6720f8c6,83770506,90974216.0,42.1997615,-72.61445925,0,0
ccae5cb7,31026107,33458209.0,42.1997615,-72.61445925,0,0
a4bca59d,83770530,90974223.0,42.1997615,-72.61445925,0,0
958ec696,83770509,90974265.0,42.1997615,-72.61445925,0,0
b717f4d3,84260192,49768360.0,42.200019,-72.61563121,1422,5920
04e696ef,84260195,49768141.0,42.200019,-72.61563121,0,0
c5b454d6,84260175,56356456.0,42.200019,-72.61563121,0,0
f20ccd6a,85117690,49768133.0,42.200019,-72.61563121,0,0
a1c49274,84260173,49767428.0,42.200019,-72.61563121,0,0
21869572,84260174,,42.200019,-72.61563121,0,0
398762be,85117692,90008243.0,42.200019,-72.61563121,0,0
3c63831a,84260132,49768013.0,42.200019,-72.61563121,0,0
49c4ff88,84260168,49768348.0,42.200019,-72.61563121,0,0
488c1753,84260194,49767982.0,42.200019,-72.61563121,0,0
bf87d148,85117689,49767954.0,42.200019,-72.61563121,0,0
110126aa,84260133,49768019.0,42.200019,-72.61563121,0,0
8b2bbb8a,84260172,49768031.0,42.200019,-72.61563121,0,0
1c3a900f,84260134,49768151.0,42.200019,-72.61563121,0,0
89092ec1,85117691,49767997.0,42.200019,-72.61563121,0,0
0a1a0d35,84260193,49768343.0,42.200019,-72.61563121,0,0
34222434,84260135,49767992.0,42.200019,-72.61563121,0,0
19e90096,83771782,90972058.0,42.199867,-72.61502613,1304,2696
c30a8441,52221965,56361585.0,42.19955745,-72.61586401,1394,1938
79fe6a99,30350110,92337665.0,42.19955745,-72.61586401,0,0
82dcbcb4,52221955,49755990.0,42.19955745,-72.61586401,0,0
260fd8e7,83770334,,42.19915919,-72.61521969,1432,1339
b54e4e4c,83770298,,42.19915919,-72.61521969,0,0
41f89bf9,83770335,,42.19915919,-72.61521969,0,0
482942bf,83770301,,42.19915919,-72.61521969,0,0
d9407525,83770300,,42.19915919,-72.61521969,0,0
c242e497,83770332,,42.19915919,-72.61521969,0,0
9e9fefa4,83770299,,42.19913537,-72.61524338,1432,1339
c72fbb03,83770333,,42.19915919,-72.61521969,0,0
cdd8dcce,83770331,,42.19915919,-72.61521969,0,0
8bf5f0db,83770330,,42.19915919,-72.61521969,0,0
9b602f34,85117427,49768396.0,42.19954913,-72.61510898,1357,3577
c901c796,85117338,49768408.0,42.19954913,-72.61510898,0,0
a289e762,85117430,40488666.0,42.19954913,-72.61510898,0,0
2298d6cd,85117431,49769037.0,42.19954913,-72.61510898,0,0
a9da8a70,85117429,,42.19952575,-72.61513198,1357,3577
ce057170,85117425,49769026.0,42.19954913,-72.61510898,0,0
8d8164a3,85117337,46335280.0,42.19954913,-72.61510898,0,0
243b16d1,85117428,52194382.0,42.19954913,-72.61510898,0,0
75b2c941,85117426,49768391.0,42.19954913,-72.61510898,0,0
b7f43a26,85117432,49768397.0,42.19954913,-72.61510898,0,0
c7ae53c9,85117437,90974059.0,42.20167461,-72.61928274,1424,1145
7ebdee8e,85117433,54460346.0,42.19950238,-72.61515499,1357,3577
89013994,85117372,49768433.0,42.19950238,-72.61515499,0,0
3dc34899,85117434,49768402.0,42.19950238,-72.61515499,0,0
337de67a,85117440,49767386.0,42.20167461,-72.61928274,0,0
1534d419,85117385,49767397.0,42.20167461,-72.61928274,0,0
b84ed550,85117370,49768383.0,42.19950238,-72.61515499,0,0
3b9e9c74,85117388,34356276.0,42.19950238,-72.61515499,0,0
3b9e9c74,85117388,46334995.0,42.19950238,-72.61515499,0,0
7ff2531f,85117439,46300276.0,42.20167461,-72.61928274,0,0
9fe62df2,85117435,49768378.0,42.19950238,-72.61515499,0,0
85a08fc4,85117371,90974055.0,42.19950238,-72.61515499,0,0
d0be1f34,85117386,49755675.0,42.20167461,-72.61928274,0,0
c83601aa,85117369,49768401.0,42.19950238,-72.61515499,0,0
23cdf0ed,85117436,49767420.0,42.20167461,-72.61928274,0,0
93c2933b,85117389,49768030.0,42.19950238,-72.61515499,0,0
0e439e15,85117387,54457818.0,42.20167461,-72.61928274,0,0
ced7f838,85117390,,42.19950238,-72.61515499,0,0
954b9ef5,85117438,56365817.0,42.20167461,-72.61928274,0,0
ca02f361,85117263,,42.20166997,-72.61927265,1424,1145
a9157d59,85117290,,42.199867,-72.61577904,1422,5920
5ba1531b,85117345,,42.20166532,-72.61926255,1424,1145
4ddc1710,85117265,,42.20166532,-72.61926255,0,0
7d88ab91,85117012,,42.199867,-72.61577904,0,0
694702bf,85117267,,42.20166532,-72.61926255,0,0
b567dcaf,85117660,,42.199867,-72.61577904,0,0
49bb3742,85117350,,42.20166532,-72.61926255,0,0
774a12da,85117262,,42.199905,-72.61574208,1422,5920
2d4bd11f,85117659,,42.199867,-72.61577904,0,0
9df20037,85117346,,42.20166532,-72.61926255,0,0
1919daf0,85117010,,42.199867,-72.61577904,0,0
89351a9d,85117015,,42.199867,-72.61577904,0,0
40c19afd,85117292,,42.199867,-72.61577904,0,0
6e26727e,85117276,,42.199905,-72.61574208,0,0
c9ce76b2,85117356,,42.20166532,-72.61926255,0,0
86330ee5,85117016,,42.199867,-72.61577904,0,0
d94c4448,85117011,,42.199867,-72.61577904,0,0
e2d5322b,85117268,,42.20166532,-72.61926255,0,0
c1c29a04,85117266,,42.20166532,-72.61926255,0,0
2d2f2275,85117657,,42.199867,-72.61577904,0,0
2d54fd90,85117275,,42.199905,-72.61574208,0,0
dfe5b295,85117354,,42.20166532,-72.61926255,0,0
97358eed,85117237,,42.199905,-72.61574208,0,0
1c59f8ce,85117349,,42.20166532,-72.61926255,0,0
990e20dd,85117353,,42.20166532,-72.61926255,0,0
fab9d135,85117014,,42.199867,-72.61577904,0,0
f180a3b2,85117264,,42.199905,-72.61574208,0,0
72e33412,85117240,,42.199905,-72.61574208,0,0
3058674e,83771784,,42.199905,-72.61574208,0,0
abe58515,85117306,,42.199867,-72.61577904,0,0
fc91260b,85117347,,42.20166532,-72.61926255,0,0
07238c17,85117348,,42.20166532,-72.61926255,0,0
af826ccc,85117658,,42.199867,-72.61577904,0,0
df8630df,85117291,,42.199867,-72.61577904,0,0
7e19c191,85117238,,42.199905,-72.61574208,0,0
57f7d5b9,85117351,,42.20166532,-72.61926255,0,0
30c9a086,85117009,,42.199867,-72.61577904,0,0
71bbb27e,85117273,,42.20166068,-72.61925245,1424,1145
f9e3b30b,85117239,,42.199905,-72.61574208,0,0
9f8843f4,85117274,,42.199905,-72.61574208,0,0
99000114,85117013,,42.199867,-72.61577904,0,0
4cd41931,85117355,,42.20166532,-72.61926255,0,0
48437bfc,85117261,,42.199905,-72.61574208,0,0
adf58c27,85117352,,42.20166532,-72.61926255,0,0
f5f23c1c,29340690,54355668.0,42.20113435,-72.61445675,0,0
0a614dbc,31802807,54356105.0,42.20123395,-72.61432208,1423,1269
edc6d692,29340697,54363152.0,42.201344,-72.614333,1423,1269
4675cada,31801760,35567585.0,42.201445,-72.614233,1416,1251
98d9c020,20378321,,42.1806364,-72.63515395,1501,1057
8fc58a40,31034000,,42.1806364,-72.63515395,0,0
d4e31e7a,29026564,,42.1806364,-72.63515395,0,0
ead0165c,20378322,,42.1806364,-72.63515395,0,0
ae287f59,20176545,56754811.0,42.2075,-72.6231,0,0
ae287f59,30727018,93277883.0,42.2075,-72.6231,0,0
4ebfec2b,11525064,,42.1806496,-72.6356666,1484,2572
2db6f9a1,11549598,,42.1806496,-72.6356666,0,0
ec30e258,11571339,,42.1806496,-72.6356666,0,0
4e16bd4c,11525071,,42.1806496,-72.6356666,0,0
e65af2fd,20176448,,42.18049465,-72.63534345,1453,2608
f06dfc51,20176447,,42.18049465,-72.63534345,0,0
6b675f56,30524646,,42.18049465,-72.63534345,0,0
6483f21d,30129175,,42.18049465,-72.63534345,0,0
08e262f7,30726957,,42.18049465,-72.63534345,0,0
d7d334ef,20176449,,42.18049465,-72.63534345,0,0
4bb72549,20176452,,42.18049465,-72.63534345,0,0
a366b889,30524643,,42.18049465,-72.63534345,0,0
a83d593c,11565984,,42.1803467,-72.63588433,1244,951
fa34413b,57059268,,42.1803467,-72.63588433,0,0
f4219bfa,20176542,,42.1803467,-72.63588433,0,0
3d8ad50c,11571343,,42.1803467,-72.63588433,0,0
67080397,20176543,,42.1803467,-72.63588433,0,0
c9a09db6,11565969,,42.1803467,-72.63588433,0,0
